provider,build_a,build_b,state,judge,criterion,winner,consistent
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,interest,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,interest,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,memorable,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,memorable,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,memorable,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,overall,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,claude-sonnet-5,visual_hierarchy,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,claude-sonnet-5,visual_hierarchy,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,claude-sonnet-5,visual_hierarchy,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,aesthetic_pleasure,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,interest,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,interest,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,memorable,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,memorable,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,memorable,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,gpt-4.1,visual_hierarchy,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,gpt-4.1,visual_hierarchy,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,aesthetic_pleasure,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,aesthetic_pleasure,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,clarity,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,clarity,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,comfort,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,comfort,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,ease_of_use,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,ease_of_use,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,interest,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,interest,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,intuitive,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,intuitive,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,memorable,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,memorable,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,memorable,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,overall,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,overall,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,trust,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,trust,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,3_mid_meeting,qwen3.6-27b,visual_hierarchy,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,3_mid_meeting,qwen3.6-27b,visual_hierarchy,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,3_mid_meeting,qwen3.6-27b,visual_hierarchy,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,aesthetic_pleasure,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,aesthetic_pleasure,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,interest,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,interest,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,memorable,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,memorable,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,memorable,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,trust,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,claude-sonnet-5,visual_hierarchy,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,claude-sonnet-5,visual_hierarchy,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,claude-sonnet-5,visual_hierarchy,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,aesthetic_pleasure,tie,False
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,aesthetic_pleasure,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,clarity,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,comfort,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,ease_of_use,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,interest,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,interest,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,interest,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,intuitive,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,memorable,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,memorable,anthropic_claude-opus-5_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep2,4_threshold,gpt-4.1,memorable,anthropic_claude-opus-5_rep2,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-haiku-4-5-20251001_rep2,4_threshold,gpt-4.1,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
anthropic,anthropic_claude-haiku-4-5-20251001_rep1,anthropic_claude-opus-5_rep1,4_threshold,gpt-4.1,overall,anthropic_claude-haiku-4-5-20251001_rep1,True
